honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
1940,457,3679963-72.2020.9.29.7859,5736.95,3,2,3824.64,1912.32,2024-08-16,2026-02-14,Transferência,Não,0,Quitado
1941,1278,9686751-57.2022.7.62.3494,23608.68,7,2,6745.34,16863.35,2025-06-02,2026-03-29,Boleto,Não,15,Quitado
1942,883,6992158-64.2024.5.43.7750,12483.09,7,5,8916.5,3566.6,2020-11-23,2025-09-18,PIX,Não,30,Quitado
1943,640,7813974-60.2021.1.81.1542,74690.54,7,2,21340.16,5335.04,2023-02-05,2025-08-10,PIX,Não,2000,Em Dia
1944,84,7486138-99.2020.5.81.4332,57417.37,1,0,0.0,57417.37,2025-11-20,2025-09-26,Transferência,Não,2000,Não informado
1945,994,2884639-86.2023.2.31.8737,44318.46,5,5,44318.45,0.0,2022-09-17,2027-02-19,Transferência,Não,0,Atrasado
1946,687,1784068-27.2021.3.12.2538,53268.69,11,6,29055.66,24213.05,2023-05-24,2024-04-24,PIX,Não,2000,Atrasado
1947,1494,9686751-57.2022.7.62.3494,30823.98,12,8,20549.28,10274.64,2021-10-15,2025-08-04,PIX,Sim,2000,Quitado
1948,997,6528202-89.2025.3.17.9496,5825.14,4,2,2912.58,2912.58,2022-04-17,2026-03-03,Transferência,Não,2000,Atrasado
1949,1239,8574876-96.2020.7.97.4673,46340.19,7,3,19860.09,26480.12,2020-04-09,2025-03-19,Boleto,Sim,15,Atrasado
1950,753,5991409-16.2021.8.44.1303,19620.62,6,4,13080.4,6540.2,2024-11-21,2024-05-17,PIX,Não informado,0,Quitado
1951,163,9057219-99.2020.9.96.3254,22333.68,1,0,0.0,22715.28,2022-08-09,2026-06-24,PIX,Sim,20,Quitado
1952,1110,5826200-20.2025.1.91.8748,34640.18,8,3,12990.06,21650.1,2024-05-31,2025-10-07,Boleto,Sim,15,Não informado
1953,1492,9489806-94.2021.2.55.9162,45746.43,3,3,45746.43,0.0,2021-05-14,2026-11-20,PIX,Sim,2000,Quitado
1954,77,7110796-41.2020.3.80.5362,6294.13,10,5,314705.01,314705.01,2025-08-23,2025-11-29,PIX,Não,22,Atrasado
1955,51,6267378-50.2021.9.19.9923,43588.97,9,0,0.0,43588.98,2024-12-06,2026-01-17,Transferência,Não,2000,Em Dia
1956,684,5996426-23.2022.8.20.3566,50817.14,3,0,0.0,50817.15,2020-04-30,2025-05-09,Transferência,Sim,2000,Atrasado
1957,987,4314934-26.2021.7.14.7244,26517.05,10,7,18561.9,795510.01,2021-01-14,2024-04-12,Transferência,Não,10,Atrasado
1958,816,9302979-43.2025.9.68.7487,17392.38,2,0,0.0,17046.65,2025-10-20,2026-05-22,Boleto,Não,2000,Em Dia
1959,1387,8382607-83.2020.6.26.3936,35156.03,3,2,23437.36,11718.68,2022-11-04,2025-06-29,PIX,Não,0,Quitado
1960,78,6339266-27.2025.5.15.6766,13204.38,10,10,13204.4,0.0,2021-12-27,2024-04-20,Transferência,Sim,2000,Atrasado
1961,1294,7951127-89.2024.1.63.3502,23761.29,1,1,23761.29,0.0,2021-04-20,2024-08-14,Transferência,Sim,0,Quitado
1962,1054,7141324-67.2025.3.86.3413,53795.77,6,5,44829.8,8965.96,2021-03-28,2026-04-14,Transferência,Sim,0,Em Dia
1963,1364,5638123-23.2024.7.30.5009,50026.91,3,3,50026.92,0.0,2026-04-11,2024-02-23,Boleto,Sim,2000,Em Dia
1964,314,1165147-13.2020.2.47.5874,16571.26,10,8,13257.04,3314.26,2026-01-05,2026-05-07,PIX,Sim,28,Atrasado
1965,1336,7381740-86.2021.2.88.6570,60459.84,1,0,0.0,60876.77,2021-05-15,2024-07-20,PIX,Não,12,Em Dia
1966,78,6368709-92.2024.7.99.9426,62932.93,11,7,40048.26,22884.72,2026-02-15,2025-09-22,Boleto,Não,2000,Atrasado
1967,1307,1614850-25.2020.8.85.3161,79832.74,2,1,39916.37,39916.37,2023-05-25,2024-05-31,PIX,Sim,17,Em Dia
1968,489,5732779-86.2025.4.28.7831,43148.0,8,8,43148.0,0.0,2023-10-14,2027-03-03,Transferência,Sim,15,Quitado
1969,508,7222167-30.2022.8.44.7452,19576.64,8,6,14682.48,4457.65,2023-07-19,2024-01-07,PIX,Não,12,Em Dia
1970,138,1116024-57.2025.8.16.4043,23506.47,12,12,23506.44,0.0,2020-07-03,2025-09-06,Transferência,Sim,24,Atrasado
1971,857,9319285-35.2025.3.19.9131,30729.83,12,8,20486.56,10243.28,2023-05-04,2026-12-01,PIX,Não,2000,Atrasado
1972,1414,6425355-10.2021.6.53.2041,63790.61,4,2,31895.3,31895.3,2022-03-19,2025-09-13,PIX,Não,15,Em Dia
1973,1105,3667022-35.2020.9.76.3115,14459.8,11,3,3943.59,10516.24,2023-01-03,2024-05-16,PIX,Não,21,Atrasado
1974,675,7544569-30.2022.4.91.9370,60264.82,6,2,20088.28,40473.62,2026-11-02,2027-01-17,Transferência,Sim,2000,Quitado
1975,68,1896520-28.2021.5.90.5374,24709.23,10,6,14825.52,9883.68,2025-10-05,2025-03-01,Transferência,Não,15,Em Dia
1976,1237,1093623-59.2025.7.92.5441,67441.14,2,1,33720.57,33720.57,2023-11-04,2025-04-01,Boleto,Não informado,0,Atrasado
1977,723,8572382-61.2025.1.41.7172,28864.23,2,0,0.0,28864.22,2024-01-26,2027-05-14,Boleto,Não,30,Atrasado
1978,123,2397582-22.2023.9.93.4223,47410.08,9,6,31606.74,15803.37,2020-07-01,2025-08-30,Boleto,Não,15,Não informado
1979,1383,6416661-36.2021.8.21.8496,62386.76,2,1,31193.38,31193.38,2020-03-05,2024-10-24,Boleto,Sim,15,Em Dia
1980,432,4452862-76.2021.3.27.3238,56716.61,11,0,0.0,56716.66,2023-02-12,2025-09-03,PIX,Sim,2000,Atrasado
1981,1234,4180949-86.2020.3.26.7593,41110.2,11,11,41110.19,0.0,2023-01-08,2026-04-13,Boleto,Não,13,Quitado
1982,78,3879233-61.2024.5.30.1494,78068.62,1,1,78068.62,0.0,2022-07-04,2026-07-31,Boleto,Sim,0,Quitado
1983,228,9774395-92.2023.2.75.3192,4329.62,3,1,1443.21,2886.42,2023-07-30,2024-02-21,Transferência,Sim,2000,Quitado
1984,411,5514997-95.2024.1.84.8098,69118.77,7,5,49370.55,19748.22,2022-01-25,2026-07-16,Boleto,Não,15,Quitado
1985,1191,6101036-60.2022.7.49.3295,28642.17,1,0,0.0,28642.17,2023-03-14,2026-07-14,PIX,Sim,15,Atrasado
1986,558,2480014-80.2024.2.29.9847,19498.93,6,4,12999.28,6499.64,2026-02-24,2025-07-23,Boleto,Não,15,Em Dia
1987,525,2909764-51.2025.7.78.2223,68589.2,9,3,22863.06,45726.12,2020-02-23,2024-07-06,PIX,Não informado,15,Atrasado
1988,57,1024421-54.2022.9.20.2563,8057.2,5,0,0.0,8057.2,2024-09-23,2025-12-29,Transferência,Não,2000,Quitado
1989,389,9970343-38.2020.5.18.4483,3398.82,5,3,2039.28,1359.52,2025-12-17,2026-01-01,Transferência,Sim,15,Quitado
1990,545,5112941-62.2021.1.89.5887,77722.75,7,7,77722.75,0.0,2026-01-17,2025-01-18,Transferência,Não,14,Quitado
1991,451,6011987-71.2020.8.10.4396,51169.67,12,6,255848400000000.03,25584.84,2023-04-22,2026-04-08,Transferência,Sim,28,Em Dia
1992,751,4299848-20.2023.2.47.7396,76864.15,8,5,48040.1,28824.06,2023-11-05,2025-07-16,Transferência,Não,15,Em Dia
1993,14,8066975-72.2023.7.26.7675,20572.63,3,3,20572.62,0.0,2021-02-07,2024-07-18,Boleto,Sim,14,Em Dia
1994,935,4510407-23.2020.5.18.6055,4749.39,9,8,42216.8,-37467.41,2025-09-16,2025-12-12,PIX,Sim,30,Em Dia
1995,1414,7141324-67.2025.3.86.3413,62067.79,6,2,20689.26,41378.52,2021-01-25,2026-01-07,Boleto,Sim,12,Atrasado
1996,866,8717678-27.2025.5.11.4526,21904.71,3,1,7301.57,14603.14,2025-05-01,2025-01-27,PIX,Não informado,2000,Quitado
1997,13,6105303-92.2021.4.39.3868,18691.57,7,1,2670.22,15730.95,2021-12-14,2026-12-09,PIX,Não,2000,Quitado
1998,1086,7633905-83.2022.9.95.2309,49590.0,7,2,14168.58,35421.45,2023-01-15,2026-01-29,PIX,Não informado,2000,Em Dia
1999,1067,9086174-80.2025.1.81.3292,42066.36,11,4,15296.84,26769.47,2023-02-15,2025-11-22,Boleto,Sim,2000,Atrasado
2000,1164,7862554-22.2024.7.83.6459,5843.25,10,0,0.0,5843.3,2023-04-28,2025-08-25,Boleto,Sim,2000,Atrasado
2001,1206,1754781-28.2025.6.89.2162,58849.24,8,8,58849.2,0.0,2023-04-18,2025-07-06,PIX,Não informado,0,Não informado
2002,359,4601686-30.2021.5.52.7745,27062.64,8,8,27062.64,0.0,2024-04-07,2024-01-23,Transferência,Não,0,Não informado
2003,382,2490107-19.2023.9.10.7930,17721.35,12,0,0.0,17721.36,2022-03-24,2024-03-09,Boleto,Não informado,28,Quitado
2004,1309,7136189-41.2024.2.60.1768,36477.73,9,7,283715600000000.0,8240.53,2023-06-23,2024-03-23,Transferência,Sim,28,Atrasado
2005,103,1742202-63.2023.6.68.9372,44072.58,10,8,35258.08,8814.52,2021-03-08,2025-02-24,Boleto,Não,27,Não informado
2006,1257,8986773-71.2022.6.45.5854,14354.36,11,3,3914.82,10439.52,2025-04-30,2025-06-15,PIX,Sim,15,Atrasado
2007,441,1754781-28.2025.6.89.2162,33337.15,8,7,29169.98,4167.14,2022-11-22,2025-05-19,Boleto,Não informado,0,Quitado
2008,1171,4092125-65.2025.3.26.9073,32750.85,1,1,32750.85,0.0,2024-05-14,2026-09-29,PIX,Sim,15,Quitado
2009,1477,1628717-84.2025.8.67.8313,28438.41,1,1,28438.41,0.0,2024-06-25,2025-05-29,PIX,Não,0,Não informado
2010,1411,1887163-62.2025.9.93.1037,20197.3,6,0,0.0,20197.32,2020-11-05,2024-08-06,PIX,Não,0,Quitado
2011,77,2118934-75.2023.5.97.9563,37185.01,6,5,30987.5,6197.5,2022-03-07,2027-06-21,Boleto,Sim,0,Atrasado
2012,342,7539718-58.2020.2.52.9800,47728.27,3,3,47728.26,0.0,2025-01-11,2026-01-21,PIX,Não informado,19,Não informado
2013,143,7381740-86.2021.2.88.6570,68732.32,11,3,18745.17,49987.12,2020-06-15,2025-07-27,PIX,Não informado,0,Não informado
2014,253,6384831-67.2022.5.89.7429,12376.84,2,0,0.0,12376.84,2024-02-29,2027-02-03,PIX,Sim,0,Atrasado
2015,160,2842764-33.2025.7.99.7279,29510.75,3,2,19673.84,9836.92,2022-01-27,2026-11-01,Transferência,Não,0,Quitado
2016,56,1614850-25.2020.8.85.3161,5267.24,1,1,5267.24,0.0,2022-02-05,2024-01-23,PIX,Não,2000,Não informado
2017,472,9953454-93.2020.2.52.5723,78577.81,12,3,19644.45,58933.35,2022-07-27,2024-11-21,Transferência,Sim,15,Não informado
2018,250,7848147-32.2021.6.58.3528,43773.72,11,4,15917.72,27856.01,2023-01-16,2025-09-25,Transferência,Sim,30,Não informado
2019,695,8717678-27.2025.5.11.4526,9543.13,10,2,1908.62,7634.48,2023-05-22,2025-08-04,Boleto,Não informado,15,Não informado
2020,900,4314934-26.2021.7.14.7244,47610.27,5,2,19044.1,28566.15,2025-09-07,2026-01-08,Transferência,Sim,28,Em Dia
2021,1455,8183950-10.2021.5.84.9388,54039.3,2,1,27019.65,27307.14,2022-03-23,2026-05-10,Boleto,Sim,0,Quitado
2022,46,9086174-80.2025.1.81.3292,27473.41,9,9,27473.4,0.0,2024-01-03,2027-08-06,Boleto,Não,16,Em Dia
2023,1057,6416661-36.2021.8.21.8496,15208.99,11,4,5530.56,9678.48,2020-10-03,2026-02-12,Boleto,Não informado,28,Atrasado
2024,1033,8886588-26.2020.9.65.6361,5216.35,7,2,1490.38,3725.95,2025-06-12,2024-10-13,PIX,Não informado,21,Atrasado
2025,263,7749444-78.2021.1.20.8763,51025.74,2,1,25512.87,25512.87,2022-10-21,2025-04-21,Boleto,Sim,26,Atrasado
2026,835,2231929-89.2024.6.41.5461,52690.96,2,0,0.0,52690.96,2026-01-03,2027-11-03,Boleto,Não,10,Em Dia
2027,550,8892606-62.2022.2.87.2168,63103.51,2,1,31551.76,31551.76,2021-10-23,2024-02-04,Boleto,Sim,10,Em Dia
2028,1404,1353022-94.2023.9.79.1203,46734.76,9,5,25963.75,20771.0,2021-04-01,2026-11-02,Boleto,Não,0,Em Dia
2029,678,7941836-76.2025.4.34.6543,340211.01,12,8,226808.01,689.67,2021-11-28,2024-01-10,PIX,Não,0,Quitado
2030,496,4687348-31.2023.1.92.6907,37721.84,12,3,9430.47,28262.2,2024-07-03,2025-12-26,Transferência,Sim,27,Atrasado
2031,1200,7243958-65.2020.5.25.5047,22042.46,5,3,13225.47,8391.25,2023-03-05,2026-02-16,PIX,Não,2000,Em Dia
2032,1304,4452862-76.2021.3.27.3238,25421.16,3,1,8473.72,16947.44,2024-11-12,2025-04-11,PIX,Sim,15,Em Dia
2033,601,7633905-83.2022.9.95.2309,559205.01,6,3,279603.01,279603.01,2021-09-23,2026-05-02,PIX,Sim,18,Não informado
2034,1323,2019436-32.2020.6.16.9856,38202.34,7,3,16372.44,21829.92,2021-05-24,2026-03-28,Boleto,Sim,0,Quitado
2035,1268,3542799-64.2025.6.13.7299,16243.69,9,7,12633.95,3609.7,2022-03-13,2025-10-04,Boleto,Não,20,Quitado
2036,1263,5483975-50.2024.8.92.4422,41532.36,8,2,10383.1,31149.260000000002,2024-06-08,2026-03-25,PIX,Não informado,0,Quitado
2037,686,5271615-59.2021.2.54.6844,13066.72,9,2,2903.72,10163.02,2021-07-19,2026-08-10,Transferência,Sim,2000,Quitado
2038,1194,5786762-52.2021.9.21.3037,54342.33,1,1,54342.33,0.0,2025-02-23,2024-11-02,Transferência,Sim,0,Atrasado
2039,1280,8590346-68.2020.7.63.7780,77468.76,10,4,30987.52,46481.28,2024-04-18,2024-09-16,Boleto,Não informado,26,Em Dia
2040,1079,1735592-50.2022.9.87.5612,40953.88,10,8,32763.12,8190.78,2023-12-09,2024-10-28,Transferência,Sim,15,Atrasado
2041,512,6339266-27.2025.5.15.6766,66140.14,7,3,28345.77,37794.36,2025-12-04,2024-12-22,Transferência,Sim,0,Quitado
2042,648,8749473-21.2020.4.12.9144,51363.5,7,5,36688.2,14675.28,2026-01-25,2024-02-17,Boleto,Não,0,Não informado
2043,1486,7544569-30.2022.4.91.9370,26911.98,5,1,5382.4,21194.31,2022-03-27,2026-04-20,PIX,Não,13,Quitado
2044,620,8827641-36.2022.5.59.8715,34928.82,4,3,26196.6,8732.2,2021-01-04,2025-06-22,Transferência,Sim,18,Quitado
2045,1300,5853247-29.2020.7.62.8870,74663.34,1,1,74663.34,0.0,2020-04-01,2024-04-18,Boleto,Sim,23,Quitado
2046,1219,6404948-40.2021.7.68.7161,66656.87,8,1,833211.01,58324.77,2023-01-31,2026-10-24,PIX,Sim,22,Quitado
2047,1239,4721085-96.2020.6.92.9645,15453.05,6,4,10302.04,4752.23,2024-12-29,2024-05-21,PIX,Não,21,Em Dia
2048,958,6101036-60.2022.7.49.3295,63646.2,12,10,53038.5,10607.7,2024-08-07,2027-02-19,Boleto,Sim,18,Em Dia
2049,1151,7082985-88.2022.2.94.6058,63977.39,10,5,31988.7,31988.7,2020-06-05,2026-05-31,PIX,Não,0,Atrasado
2050,1132,9252661-70.2020.1.46.1185,61396.19,1,1,61396.19,0.0,2020-11-22,2024-08-09,Boleto,Não,17,Quitado
2051,506,2869625-86.2025.7.14.5837,56664.5,5,1,11332.9,45331.6,2023-08-27,2026-02-22,PIX,Não informado,28,Atrasado
2052,606,5266269-78.2021.7.59.1392,24379.11,11,2,4432.56,19946.52,2021-05-01,2025-07-10,Boleto,Sim,28,Atrasado
2053,544,6053412-12.2021.6.72.8346,68754.02,11,11,68754.07,-0.05000000000291038,2022-06-02,2026-02-21,Transferência,Não,2000,Atrasado
2054,1500,6254488-31.2024.9.48.3216,37572.56,6,6,37572.54,0.01999999999679858,2023-06-26,2025-10-15,PIX,Não,25,Atrasado
2055,528,1754781-28.2025.6.89.2162,74200.51,5,1,14840.1,59360.4,2021-12-08,2025-12-24,Transferência,Não,21,Quitado
2056,1308,3754895-37.2021.6.18.8502,60398.7,10,4,24159.48,36239.22,2021-06-23,2024-10-31,Transferência,Não,0,Não informado
2057,1148,7599278-46.2021.4.96.3535,65562.59,7,7,65562.56,0.0,2025-11-14,2024-12-17,PIX,Não,24,Em Dia
2058,639,1093623-59.2025.7.92.5441,36333.08,10,6,21799.86,14533.24,2025-01-24,2025-11-12,Transferência,Sim,0,Atrasado
2059,918,7765112-69.2024.9.62.5648,49626.49,3,2,33084.32,16542.16,2023-04-18,2024-03-12,Transferência,Sim,21,Não informado
2060,1016,5545511-73.2023.1.66.9757,17445.31,3,2,11630.2,5815.1,2022-03-26,2026-01-06,Transferência,Não,0,Atrasado
2061,1294,7979033-26.2021.6.18.1084,63560.51,6,6,63560.52,231.64,2025-11-19,2024-07-25,Transferência,Sim,20,Em Dia
2062,394,8286382-50.2025.4.53.4414,27631.64,10,6,16578.96,11052.64,2024-02-25,2024-10-17,Transferência,Não,0,Em Dia
2063,553,4202942-75.2025.6.91.7611,52876.11,7,3,22661.19,30214.92,2024-07-05,2026-04-16,Boleto,Sim,21,Não informado
2064,1317,8816646-78.2020.7.70.9224,24578.23,12,8,16385.52,8192.76,2025-09-07,2026-02-21,PIX,Não,0,Atrasado
2065,579,3418432-84.2025.3.59.5858,45818.42,11,2,8330.62,37458.63,2023-07-22,2027-03-14,PIX,Sim,27,Em Dia
2066,158,5214684-96.2020.6.84.9986,5502.41,5,5,550.24,0.0,2022-02-14,2025-08-11,PIX,Não,2000,Quitado
2067,1474,2316290-44.2022.7.34.5190,28839.95,3,0,0.0,28839.96,2024-06-27,2024-10-25,PIX,Sim,26,Atrasado
2068,1331,9992831-61.2022.4.35.1469,36990.85,5,1,7398.17,29592.68,2024-09-02,2027-03-22,Boleto,Não,15,Quitado
2069,709,7941836-76.2025.4.34.6543,24747.24,7,6,212119200000000.0,3535.32,2023-11-04,2025-08-25,Boleto,Sim,0,Quitado
2070,1016,2118934-75.2023.5.97.9563,44006.21,4,3,33004.65,11001.55,2020-11-04,2025-01-22,PIX,Não informado,28,Quitado
2071,707,1557680-16.2021.4.16.4031,56316.89,6,2,18772.3,37544.6,2024-07-15,2024-06-04,Boleto,Sim,15,Atrasado
2072,370,2461262-96.2021.6.48.1315,73381.55,1,0,0.0,73381.55,2021-10-08,2024-01-12,Transferência,Não informado,2000,Em Dia
2073,151,7515318-25.2024.4.34.6280,7432.46,2,1,3716.23,3716.23,2021-10-26,2026-12-05,Boleto,Não,20,Atrasado
2074,1108,8572382-61.2025.1.41.7172,76761.7,4,1,19190.42,57571.26,2023-08-20,2024-02-08,Boleto,Não,2000,Em Dia
2075,890,7862554-22.2024.7.83.6459,29787.03,8,7,26063.66,3723.38,2025-03-10,2027-04-19,Transferência,Não informado,18,Quitado
2076,1093,4065326-72.2025.8.58.5304,47210.2,9,7,36719.06,10491.16,2022-01-31,2026-06-26,Boleto,Não,19,Em Dia
2077,127,9319285-35.2025.3.19.9131,65873.68,4,0,0.0,65873.68,2025-12-27,2026-06-15,Transferência,Não informado,0,Em Dia
2078,510,7544569-30.2022.4.91.9370,32192.14,5,5,32192.15,0.0,2025-07-30,2026-11-21,Boleto,Sim,0,Não informado
2079,342,3922248-27.2025.1.42.4047,57759.42,1,0,0.0,57759.42,2020-11-14,2025-05-16,Transferência,Não,15,Atrasado
2080,308,1614850-25.2020.8.85.3161,66928.93,12,2,11154.82,55774.1,2025-01-31,2025-04-25,Boleto,Não informado,15,Atrasado
2081,945,6260319-38.2024.8.96.1114,61692.76,10,2,12338.56,49354.24,2023-10-06,2027-01-16,Boleto,Sim,10,Não informado
2082,724,7323234-16.2020.9.59.5035,69227.39,1,1,69227.39,0.0,2024-01-31,2025-03-14,Boleto,Sim,10,Em Dia
2083,437,2294596-63.2020.6.38.9193,15051.44,12,3,3762.87,11288.61,2024-05-16,2024-09-19,Transferência,Não informado,25,Quitado
2084,976,2112478-55.2024.2.51.9095,10918.96,6,5,9099.15,1819.83,2023-11-18,2026-07-23,PIX,Sim,2000,Em Dia
2085,157,3395583-64.2024.4.41.2181,15501.77,9,7,12056.94,3444.84,2022-10-20,2024-10-22,PIX,Não,22,Em Dia
2086,1104,3510061-32.2020.9.13.4424,31796.61,1,0,0.0,31796.61,2023-11-20,2027-01-06,Transferência,Sim,0,Não informado
2087,1208,5492622-29.2021.9.92.7737,38206.54,7,2,10916.16,27311.85,2021-02-09,2025-05-12,PIX,Sim,2000,Quitado
2088,1458,1676369-34.2022.3.47.6087,67374.81,4,0,0.0,67374.8,2020-09-28,2025-11-08,Transferência,Não,15,Em Dia
2089,541,4493339-70.2021.7.17.8725,52233.2,4,0,0.0,52233.2,2020-12-17,2025-04-06,PIX,Sim,15,Atrasado
2090,8,7419280-60.2021.1.40.9417,76746.8,6,1,12791.13,63955.65,2024-04-10,2026-08-26,Boleto,Não,15,Em Dia
2091,1464,2016341-89.2023.7.48.2724,18762.6,12,2,3127.1,15635.499999999998,2023-02-05,2026-09-12,PIX,Sim,15,Não informado
2092,162,5853247-29.2020.7.62.8870,29140.8,7,7,29140.79,0.0,2020-06-10,2024-11-20,PIX,Não informado,27,Atrasado
2093,772,6445422-21.2020.5.39.8096,26151.63,3,1,8717.21,17434.42,2025-01-23,2024-11-27,Transferência,Não,23,Não informado
2094,178,3975387-89.2023.4.55.7631,25376.69,11,0,0.0,25376.67,2020-11-05,2026-05-25,Boleto,Sim,15,Atrasado
2095,238,7892487-80.2022.9.64.5036,20128.99,11,3,5489.73,14639.28,2022-03-04,2025-04-17,Transferência,Não,15,Atrasado
2096,53,3585301-47.2021.7.73.3469,71192.2,8,4,35596.08,35596.08,2020-11-12,2027-11-06,PIX,Sim,2000,Atrasado
2097,1146,3585301-47.2021.7.73.3469,57141.89,2,1,28570.94,29002.17,2020-01-02,2024-07-18,Transferência,Não,15,Não informado
2098,765,7948577-74.2025.1.60.7583,38501.6,12,8,25667.76,12833.88,2022-12-01,2027-06-21,Transferência,Não,15,Quitado
2099,1241,5703772-88.2020.8.34.6114,74799.77,11,7,47599.86,27199.92,2023-10-17,2025-11-13,Boleto,Não,0,Atrasado
2100,489,4140100-24.2024.4.63.7178,43240.12,7,4,24708.64,18531.48,2025-03-10,2026-01-20,Transferência,Sim,15,Atrasado
2101,352,4687348-31.2023.1.92.6907,38603.12,9,7,30024.68,8578.48,2020-01-09,2026-09-15,PIX,Sim,0,Quitado
2102,113,6547287-16.2023.4.15.7491,20928.0,6,4,13952.0,6976.0,2020-12-03,2025-08-19,PIX,Não,2000,Quitado
2103,1393,4893809-11.2021.7.19.9759,9637.49,5,1,1927.5,7709.99,2025-11-27,2024-02-06,Boleto,Não,19,Em Dia
2104,162,5518767-82.2023.4.96.9873,27362.25,3,2,18241.5,9120.75,2024-06-02,2024-05-01,Transferência,Sim,0,Não informado
2105,1228,5660649-86.2020.5.86.9291,68576.93,4,3,51432.69,17144.23,2020-07-14,2024-03-21,Transferência,Sim,10,Em Dia
2106,1406,4417916-40.2022.7.26.4278,34794.36,10,5,17397.2,17397.2,2022-10-13,2026-03-06,Boleto,Sim,0,Atrasado
2107,312,1614850-25.2020.8.85.3161,75164.49,2,2,75164.5,0.0,2025-12-21,2024-02-05,PIX,Não informado,11,Quitado
2108,884,9057960-29.2025.5.10.6072,12896.25,10,1,1289.62,11606.58,2021-02-12,2024-12-21,PIX,Não,2000,Quitado
2109,1355,4016576-41.2022.7.10.6952,58016.86,10,3,17405.07,40611.83,2020-12-26,2024-07-14,Boleto,Não,0,Atrasado
2110,531,8062805-72.2022.1.22.8771,68731.73,9,3,22910.58,45821.16,2023-12-01,2027-05-21,Boleto,Não,15,Não informado
2111,1063,8381610-96.2020.6.26.2533,42893.81,7,2,12255.38,30836.59,2023-11-09,2024-01-20,PIX,Sim,15,Atrasado
2112,859,3505690-87.2020.8.52.6260,78528.76,11,8,57111.84,21416.94,2026-01-28,2025-10-15,Transferência,Não,25,Atrasado
2113,377,7398699-88.2025.6.55.3587,8943.98,7,1,1277.71,7666.26,2023-01-24,2024-06-30,Boleto,Não,17,Quitado
2114,1281,4326518-76.2023.4.36.8530,60830.62,1,0,0.0,60830.62,2025-01-19,2026-07-11,PIX,Não,2000,Não informado
2115,509,8415891-60.2021.6.92.5554,53287.87,7,4,30450.2,22837.65,2021-04-18,2025-08-18,Transferência,Sim,21,Atrasado
2116,121,6075721-43.2020.9.85.8738,75685.24,1,1,75685.24,0.0,2021-07-22,2026-10-02,Boleto,Não,2000,Quitado
2117,1291,6368709-92.2024.7.99.9426,46195.41,11,9,37796.22,8399.16,2026-08-02,2026-08-01,PIX,Sim,30,Atrasado
2118,768,7979033-26.2021.6.18.1084,30546.92,6,5,25455.75,5091.15,2022-02-05,2027-11-02,Transferência,Não,17,Atrasado
2119,148,4299848-20.2023.2.47.7396,34524.66,4,0,0.0,34524.68,2025-06-03,2026-10-12,Transferência,Sim,15,Atrasado
2120,135,4202942-75.2025.6.91.7611,38833.9,9,2,8629.76,30204.16,2022-01-07,2025-12-29,Transferência,Sim,2000,Em Dia
2121,179,6267378-50.2021.9.19.9923,38497.15,5,1,7699.43,30797.72,2022-10-21,2025-07-09,PIX,Sim,24,Quitado
2122,1118,7813974-60.2021.1.81.1542,77577.29,2,0,0.0,77577.28,2024-06-28,2024-11-26,Boleto,Não,0,Quitado
2123,550,1272937-41.2023.5.75.9958,7784.07,11,7,4953.48,2830.56,2023-04-08,2025-01-06,Boleto,Sim,23,Em Dia
2124,620,7236875-79.2024.7.97.5566,78898.84,2,1,39449.42,39449.42,2023-06-07,2024-05-17,PIX,Não,0,Não informado
2125,639,3496733-55.2020.2.43.8503,79648.53,12,11,73011.18,6637.38,2021-08-09,2026-10-30,Boleto,Não,0,Atrasado
2126,1039,2129757-49.2025.4.14.5657,59363.75,1,0,0.0,59363.75,2021-10-06,2025-09-22,Boleto,Não,2000,Em Dia
2127,209,1272937-41.2023.5.75.9958,31962.43,9,7,24859.66,7102.76,2022-07-30,2026-02-16,Boleto,Não,25,Em Dia
2128,683,2231929-89.2024.6.41.5461,77819.72,2,2,77819.72,0.0,2023-06-28,2027-06-16,Transferência,Sim,0,Quitado
2129,1451,3766710-17.2025.4.91.1472,57134.29,8,7,49992.53,6949.42,2023-12-19,2024-01-06,PIX,Não,0,Atrasado
2130,1064,3541821-31.2021.8.96.1927,70775.55,9,5,39319.75,31455.8,2024-02-26,2024-12-21,PIX,Não informado,2000,Em Dia
2131,913,9086174-80.2025.1.81.3292,34719.22,6,5,28932.7,5786.54,2022-02-26,2026-02-02,Transferência,Não,2000,Quitado
2132,551,1735592-50.2022.9.87.5612,65759.4,3,0,0.0,65759.4,2025-08-08,2024-03-20,Transferência,Não,0,Quitado
2133,852,6524227-53.2025.1.97.6214,69615.45,8,1,8701.93,60913.51,2024-01-02,2026-04-16,Transferência,Sim,2000,Quitado
2134,358,5214684-96.2020.6.84.9986,26674.11,6,3,13337.07,13337.04,2025-08-02,2027-06-24,PIX,Não informado,23,Atrasado
2135,344,9810112-12.2021.1.97.8847,59805.41,1,1,59805.41,0.0,2025-03-21,2024-09-17,Boleto,Não informado,22,Quitado
2136,1297,8588997-88.2020.6.29.5987,36100.24,10,5,18050.1,18050.1,2021-02-23,2025-08-18,Transferência,Não,2000,Atrasado
